Instances,Source,feature_efferent_coupling,feature_cyclomatic_complexity,feature_ck_loc,feature_ck_tryCatchQty,feature_ck_maxNestedBlocksQty,feature_avg_radius,feature_avg_avg_shortest_path_length,feature_std_wmc,feature_per_methods_cc_ge_10,algo_MOSA_BranchCoverage,algo_DYNAMOSA_BranchCoverage,algo_MONOTONIC_GA_BranchCoverage,algo_RANDOM_SEARCH_BranchCoverage,algo_MIO_BranchCoverage,algo_WSA_BranchCoverage
jtailgui_fr.pingtimeout.jtail.gui.model.JTailModelEvent,SF110-cc3,1,3.33333333333333,28,0,1,1.66666666666667,0.688644688644689,0.942809041582063,0,1,1,1,0.8,1,1
vuze_org.gudy.azureus2.ui.console.commands.Share,SF110-cc5,18,8,256,3,6,2.4,1.40113354037267,15.4194682139171,20,0.126020408163265,0.078571428571429,0.082591093117409,0,0.190946115288221,0.07015306122449
Collections_org.apache.commons.collections4.bag.CollectionBag,Collections,2,2.09090909090909,72,0,3,1.54545454545455,0.848556998556998,1.05234880934457,0,0.909090909090909,0.909090909090909,0.551515151515152,0.527272727272727,0.903030303030303,0.896969696969697
Collections_org.apache.commons.collections4.functors.TransformerClosure,Collections,3,1.25,20,0,1,1.25,0.525,0.433012701892219,0,1,1,1,1,1,1
Collections_org.apache.commons.collections4.MultiSetUtils,Collections,6,1,17,0,0,1,0.5,0,0,1,1,1,1,1,1
weka_weka.classifiers.trees.j48.NBTreeModelSelection,SF110-cc4,9,4.4,92,1,4,1.2,4.77711161387632,7.2,20,0.105263157894737,0.105263157894737,0.005263157894737,0.005263157894737,0.105263157894737,0.105263157894737
summa_dk.statsbiblioteket.summa.common.util.RAMEater,SF110-cc5,0,5.5,75,2,3,3.5,4.17672413793104,0,100,0.516304347826087,0.521739130434783,0.178743961352657,0.191304347826087,0.521739130434782,0.521739130434782
vuze_org.bouncycastle.crypto.params.DHValidationParameters,SF110-cc4,0,4,26,0,2,2,0.845238095238095,3,0,1,1,1,1,1,1
weka_weka.core.SparseInstance,SF110-cc3,6,3.39130434782609,469,3,5,2.17391304347826,7.40722273428165,2.91725846908109,8.69565217391304,0.940677966101695,0.932203389830508,0.627118644067797,0.652542372881356,0.754237288135593,0.796610169491526
vuze_com.aelitis.azureus.core.peermanager.messaging.bittorrent.ltep.UTPeerExchange,SF110-cc3,12,3.10526315789474,175,1,4,1.88888888888889,1.02054619984397,4.64445773522819,5.55555555555556,0.567461806486197,0.659340659340659,0.179487179487179,0.035164835164835,0.592736531760922,0.514285714285714
freemind_freemind.view.mindmapview.EditNodeWYSIWYG,SF110-cc4,14,4,178,2,3,1.5,29.254358781279,4.5,50,0.027777777777778,0.024691358024691,0.003086419753086,0,0.024691358024691,0.027777777777778
vuze_org.gudy.azureus2.pluginsimpl.local.launch.PluginLauncherImpl,SF110-cc4,13,4.72727272727273,265,6,5,2.66666666666667,7.98405333273274,6.53834841531101,25,0.261494252873563,0.267241379310345,0.008620689655172,0.014367816091954,0.252873563218391,0.232758620689655
vuze_org.gudy.azureus2.core3.util.AEMonitor,SF110-cc3,2,3.71428571428571,150,3,7,2.71428571428571,3.34720284839077,3.02371578407382,0,0.6,0.658333333333333,0.475,0.35625,0.538004136504653,0.75
vuze_org.gudy.azureus2.ui.swt.URLTransfer,SF110-cc5,5,5.81818181818182,187,6,8,2.5,5.94641640118886,7.10242525088751,33.3333333333333,0.752463054187192,0.752873563218391,0.236453201970443,0.463054187192118,0.734674329501916,0.65948275862069
jiggler_jigl.image.types.TiledComplexMIPMap,SF110-cc5,8,10.6666666666667,225,1,3,6,4.25316053135202,2.16024689946929,66.6666666666667,0.260869565217391,0.253623188405797,0.031884057971015,0.004830917874396,0.427536231884058,0.219461697722567
jiprof_com.tivo.jipviewer.HelpViewer,SF110-cc3,0,3,30,1,2,3,2.47222222222222,0,0,0.5,0.5,0.125,0.4,0.5,0.5
jiprof_com.jchapman.jipsnapman.actions.StartSnapshotAction,SF110-cc3,14,3.8,113,2,3,2.4,1.38378665264114,4.12795348811006,20,0.194444444444444,0.194444444444444,0,0.022222222222222,0.194444444444444,0.194444444444444
Collections_org.apache.commons.collections4.map.PredicatedSortedMap,Collections,2,1,33,0,0,1,0.5,0,0,1,1,0.977777777777778,1,1,1
Collections_org.apache.commons.collections4.map.LazySortedMap,Collections,3,1,39,0,0,1,0.5,0,0,1,1,0.909090909090909,1,1,1
jiggler_jigl.image.ops.morph.Dilate,SF110-cc3,7,3.5,53,1,7,2.25,5.98313621406842,4.20565096031518,25,1,1,0.91304347826087,0.989130434782608,1,1
corina_corina.map.projections.SphericalProjection,SF110-cc3,5,3.33333333333333,40,0,3,1.66666666666667,1.34436274509804,3.29983164553722,0,1,1,1,1,0.975,1
Collections_org.apache.commons.collections4.list.TransformedList,Collections,3,1.22222222222222,76,0,2,1.125,0.550595238095238,0.526634360823522,0,1,1,0.872,0.976,1,1
corina_corina.editor.MetadataPanel,SF110-cc3,10,3.77777777777778,247,2,3,2.75,4.2181870723231,3.5,12.5,0.466666666666667,0.470588235294118,0.22875816993464,0.090196078431373,0.470588235294118,0.5
weka_weka.gui.experiment.SimpleSetupPanel,SF110-cc4,37,4,848,10,4,3.10526315789474,1.76708422586965,5.71676835661664,21.0526315789474,0.004385964912281,0.004385964912281,0,0,0.004385964912281,0.004385964912281
vuze_org.gudy.azureus2.core3.html.impl.HTMLPageImpl,SF110-cc4,5,4.33333333333333,77,3,7,2.66666666666667,11.0170777420695,4.54606056566195,33.3333333333333,0.393939393939394,0.488267288267288,0.03030303030303,0.081818181818182,0.476123876123876,0.418026418026418
openjms_org.exolab.jms.selector.SObjectFactory,SF110-cc4,5,4,27,0,2,1.5,0.642857142857143,3,0,1,1,1,1,1,1
schemaspy_net.sourceforge.schemaspy.TableOrderer,SF110-cc3,4,3,112,0,4,2.6,1.69057471264368,4.08503365959205,25,0.152173913043478,0.152173913043478,0.043478260869565,0,0.152173913043478,0.152173913043478
httpanalyzer_httpanalyzer.Password,SF110-cc3,0,3.88888888888889,171,1,3,3,3.34056747993245,5.3908463611752,14.2857142857143,0.803571428571429,0.803571428571429,0.717857142857143,0.717857142857143,0.803571428571429,0.803571428571429
corina_corina.prefs.components.FormattingPrefComponent,SF110-cc3,3,3.5,47,0,3,3,1.3448051948052,4,50,0.090909090909091,0.090909090909091,0,0.018181818181818,0.090909090909091,0.090909090909091
vuze_org.gudy.azureus2.ui.swt.components.graphics.SpeedGraphic,SF110-cc5,26,5.31578947368421,331,3,5,2.05882352941176,6.00678070185368,9.84551959296021,11.7647058823529,0.076636904761905,0.063078703703704,0,0.024553571428572,0.120641705974843,0.086309523809524
vuze_org.gudy.azureus2.ui.console.commands.TorrentFilter,SF110-cc3,2,3.71428571428571,72,0,4,2.33333333333333,1.26836013645224,3.04138126514911,0,0.464285714285714,0.547619047619048,0.103174603174603,0.152380952380952,0.547619047619048,0.55300024050024
openjms_org.exolab.jms.net.uri.URI,SF110-cc3,1,3.27906976744186,489,1,5,2.19047619047619,1.05185041384528,7.23402140995153,19.047619047619,0.925847457627119,0.927542372881356,0.258827683615819,0.254661016949153,0.877118644067797,0.930508474576271
caloriecount_com.lts.swing.TableSorter,SF110-cc3,3,3,215,0,3,1.76470588235294,0.756334603868624,4.47213595499958,5.88235294117647,0.565116279069767,0.697674418604651,0.165697674418605,0.455813953488372,0.641860465116279,0.688953488372093
Collections_org.apache.commons.collections4.bag.HashBag,Collections,1,1,18,0,0,1,0.5,0,0,0.55,0.5,0.3,0.4,0.5,0.5
Collections_org.apache.commons.collections4.PredicateUtils,Collections,24,1,93,0,0,1,0.5,0,0,1,1,0.806896551724138,1,1,1
lilith_de.huxhorn.lilith.services.gotosrc.GoToSourceService,SF110-cc3,3,3.75,63,4,4,2.75,2.22949620454229,3.55902608401044,33.3333333333333,0.608695652173913,0.608695652173913,0.33695652173913,0.234782608695652,0.608695652173913,0.608695652173913
freemind_freemind.modes.common.CommonNodeKeyListener,SF110-cc5,5,9.5,97,0,2,2.25,0.817364532019704,13.1410616009514,25,0.01809078099839,0.014492753623188,0,0,0.014492753623188,0.014492753623188
freemind_freemind.view.mindmapview.NodeView,SF110-cc3,23,3.02040816326531,1000,2,5,1.97938144329897,0.931224264377408,3.08297413454846,5.15463917525773,0.011415525114155,0.011415525114155,0,0,0.011415525114155,0.011415525114155
Collections_org.apache.commons.collections4.bag.TransformedBag,Collections,4,1.4,42,0,2,1.2,0.580952380952381,0.640312423743285,0,1,1,0.5375,0.8,1,0.9875
lavalamp_net.sf.lavalamp.device.Period,SF110-cc3,2,3.2,35,0,1,1.75,0.681547619047619,1.22474487139159,0,0.80952380952381,0.80952380952381,0,0.133333333333333,0.80952380952381,0.80952380952381
Collections_org.apache.commons.collections4.set.TransformedSortedSet,Collections,2,1.2,44,0,2,1.1,0.547619047619048,0.6,0,1,1,0.953846153846154,1,1,1
schemaspy_net.sourceforge.schemaspy.util.LogFormatter,SF110-cc3,2,3.33333333333333,61,1,2,3,3.76574519230769,0,0,0.736842105263158,0.736842105263158,0.552631578947368,0.389473684210526,0.736842105263158,0.723684210526316
newzgrabber_Newzgrabber.Newzbatch,SF110-cc5,8,6.6,191,6,6,2.25,33.3952437222018,6.89202437604511,25,0.06,0.062962962962963,0,0,0.066666666666667,0.066666666666667
lilith_de.huxhorn.lilith.consumers.FileSplitterEventConsumer,SF110-cc4,12,4.66666666666667,59,0,4,2.33333333333333,1.2765873015873,3.74165738677394,33.3333333333333,0.88,0.88,0.46,0.137777777777778,0.776,0.871111111111111
Collections_org.apache.commons.collections4.list.GrowthList,Collections,1,1.42857142857143,38,0,1,1.42857142857143,0.585714285714286,0.494871659305394,0,1,1,1,1,1,1
vuze_com.aelitis.azureus.core.peermanager.utils.BTPeerIDByteDecoderUtils,SF110-cc5,1,5.9,307,0,4,2.5,0.960652764236356,5.95132611679754,15.7894736842105,0.709978463747308,0.703517587939698,0.272473478503629,0.336125069793411,0.709380234505863,0.768819515473138
Collections_org.apache.commons.collections4.iterators.ArrayListIterator,Collections,2,1.36363636363636,48,0,1,1.45454545454545,0.565151515151515,0.481045692920835,0,0.2,0.093333333333333,0.026666666666667,0.026666666666667,0.2,0.2
gfarcegestionfa_fr.unice.gfarce.interGraph.CreerUnEtudiantAction,SF110-cc5,5,8.5,76,2,3,4,4.54049789621318,8.5,50,0.032258064516129,0.032258064516129,0.003225806451613,0.003225806451613,0.032258064516129,0.032258064516129
newzgrabber_Newzgrabber.LineData,SF110-cc5,6,5.66666666666667,282,17,6,2.33333333333333,21.7279925665208,8.22522467703189,33.3333333333333,0.106122448979592,0.126984126984127,0.021428571428572,0.002040816326531,0.108163265306122,0.108163265306122
vuze_org.bouncycastle.util.encoders.Base64,SF110-cc3,0,3.83333333333333,207,0,1,4,1.28604826546003,1.16619037896906,0,0.979591836734694,0.979591836734694,0.836734693877551,0.857142857142857,0.843537414965986,0.979591836734694
corina_corina.search.Search,SF110-cc3,2,3.2,94,0,3,2.6,1.32032639745875,2.4,0,0.609929078014184,0.595744680851064,0.323404255319149,0.170212765957447,0.604255319148936,0.638297872340426
freemind_plugins.script.ScriptingEngine,SF110-cc4,29,4.85714285714286,194,2,3,3.16666666666667,1.42713951042264,7.24982758415674,20,0.046875,0.038194444444445,0,0.0015625,0.13563012295082,0.044513081395349
Collections_org.apache.commons.collections4.functors.ExceptionFactory,Collections,2,1,16,0,0,1,0.5,0,0,0.333333333333333,0.333333333333333,0.066666666666667,0.133333333333333,0.333333333333333,0.333333333333333
pdfsam_jcmdline.TextUsageFormatter,SF110-cc3,4,3.5,151,0,2,2.08333333333333,1.23656151854681,2.46644143115812,0,0.966153846153846,0.969230769230769,0.658461538461538,0.612307692307692,0.963076923076923,0.950769230769231
vuze_org.bouncycastle.crypto.generators.RSAKeyPairGenerator,SF110-cc3,7,3.25,61,0,3,2.33333333333333,1.32380952380952,6,50,0.666666666666667,0.777234042553191,0.1,0.403571428571429,0.8,0.1
jiggler_jigl.util.ArrayUtil,SF110-cc3,0,3.83333333333333,97,0,2,2.58333333333333,1.25118446368446,1.72401340546477,0,0.994117647058824,1,1,1,1,1
corina_corina.map.PngEncoderB,SF110-cc3,1,3.5,221,1,5,1.83333333333333,5.73291933447708,4.4992283288977,8.33333333333333,0.96969696969697,0.96969696969697,0.678030303030303,0.409090909090909,0.96969696969697,0.96969696969697
jhandballmoves_visu.handball.moves.actions.NewMoveEventAction,SF110-cc3,7,3.33333333333333,29,0,2,2,0.768518518518518,2.05480466765633,0,0.866666666666667,0.866666666666667,0.64,0.366666666666667,0.866666666666667,0.866666666666667
Collections_org.apache.commons.collections4.iterators.EmptyMapIterator,Collections,3,1,11,0,0,1,0.5,0,0,1,1,1,1,1,1
Collections_org.apache.commons.collections4.iterators.FilterListIterator,Collections,1,1.76190476190476,126,0,2,1.38095238095238,0.601465201465201,1.52232070125198,0,0.91764705882353,0.925490196078431,0.188235294117647,0.227450980392157,0.984313725490196,0.588235294117647
weka_weka.core.tokenizers.AlphabeticTokenizer,SF110-cc4,2,4,47,0,1,1.57142857142857,0.837721755368814,4.95815826021451,33.3333333333333,0.829787234042553,0.829787234042553,0.704255319148936,0.472340425531915,0.829787234042553,0.829787234042553
jgaap_NormalizeWhitespace,SF110-cc3,1,3,17,0,2,1.5,1.23181818181818,0,0,1,1,1,1,1,1
openjms_org.exolab.jms.server.net.ConnectorCfgFactory,SF110-cc4,9,4,24,0,1,1.5,0.702380952380952,0,0,0.923076923076923,0.923076923076923,0.607692307692308,0.623076923076923,0.923076923076923,0.923076923076923
jhandballmoves_visu.handball.moves.actions.NewSequenceAction,SF110-cc3,7,3,23,0,2,1.66666666666667,0.718518518518518,2.16024689946929,0,0.826923076923077,0.830769230769231,0.730769230769231,0.173076923076923,0.815384615384616,0.820512820512821
lilith_de.huxhorn.lilith.swing.table.renderer.RemoteAddrRenderer,SF110-cc5,5,6.5,47,0,3,2.5,1.1297619047619,5,50,0.826086956521739,0.826086956521739,0.396739130434783,0.63768115942029,0.821739130434782,0.826086956521739
vuze_com.aelitis.azureus.core.networkmanager.impl.tcp.VirtualChannelSelectorImpl,SF110-cc5,15,8.09090909090909,558,23,8,3.5,5.15343748878684,21.4395170785627,18.1818181818182,0.430471783855243,0.321978021978022,0.084249084249084,0,0.367032967032967,0.344427001569859
jiprof_com.mentorgen.tools.profile.Main,SF110-cc4,1,4.5,26,1,2,2,2.08367071524966,0,0,0.983333333333333,0.992592592592593,1,1,1,0.993333333333333
Collections_org.apache.commons.collections4.iterators.IteratorIterable,Collections,3,1.75,37,0,1,1.5,0.633333333333333,0.82915619758885,0,0.916666666666667,0.916666666666667,0.85,0.55,0.866666666666667,0.9
wheelwebtool_wheel.components.RadioGroup,SF110-cc3,10,3.25,47,0,3,2,1.10435049019608,2.8613807855649,0,0.95,0.8375,0.46,0.04,0.67,0.5
vuze_org.gudy.azureus2.core3.util.protocol.dht.Handler,SF110-cc3,3,3,35,2,2,1.5,7.82008999772158,0,0,1,1,0.962962962962963,1,1,1
vuze_org.gudy.azureus2.ui.swt.components.graphics.PingGraphic,SF110-cc5,17,5.77777777777778,169,2,4,2.375,8.60826371561625,6.2236946422523,25,0.161904761904762,0.092063492063492,0.006349206349206,0,0.185185185185185,0.205555555555556
summa_dk.statsbiblioteket.summa.search.tools.QueryRewriter,SF110-cc4,23,4.8,258,2,4,2.75,1.11286231884058,3.9116541337756,11.7647058823529,0.094890510948905,0.094890510948905,0.006488240064882,0.006386861313869,0.09051094890511,0.094890510948905
caloriecount_com.lts.swing.JDialogUtil,SF110-cc3,0,3,24,0,1,1.66666666666667,0.681481481481481,1,0,0.830769230769231,0.830769230769231,0.634615384615385,0.6,0.846153846153846,0.846153846153846
Collections_org.apache.commons.collections4.comparators.TransformingComparator,Collections,2,3.2,36,0,1,1.8,0.790860484544695,1.95959179422654,0,1,1,0.8,0.784,1,0.952
pdfsam_org.pdfsam.console.utils.perfix.PrefixParser,SF110-cc3,2,3.5,219,2,3,2.375,1.04019645924251,3.80737360262951,12.5,0.733333333333333,0.743137254901961,0.266666666666667,0.166666666666667,0.71764705882353,0.709803921568627
lilith_de.huxhorn.lilith.engine.LoggingFileBufferFactory,SF110-cc3,6,3,30,0,2,2,0.821428571428571,2,0,0.944444444444444,0.933333333333333,0.444444444444444,0.388888888888889,0.833333333333333,0.916666666666667
caloriecount_com.lts.pest.gatherer.TimeConstants,SF110-cc4,0,4,75,0,2,2.33333333333333,0.81962962962963,3,50,0.88,0.88,0.576,0.616,0.88,0.88
checkstyle_com.atlassw.tools.eclipse.checkstyle.projectconfig.filters.FilesInSyncFilter2,SF110-cc3,17,3,44,1,5,1.75,1.6154287746393,2.16024689946929,0,0.052631578947369,0.052631578947369,0,0,0.052631578947369,0.052631578947369
weka_weka.gui.beans.ClassAssigner,SF110-cc3,20,3.51219512195122,413,1,4,1.90243902439024,0.884559545038193,4.45080185143772,9.75609756097561,0.725446428571429,0.885416666666667,0.099330357142857,0.078869047619048,0.862723214285714,0.817063492063492
summa_dk.statsbiblioteket.summa.control.bundle.BundleLoader,SF110-cc3,8,3.75,85,1,3,3.75,1.52089947089947,2.8613807855649,0,0.257142857142857,0.257142857142857,0.114285714285714,0,0.257142857142857,0.251428571428571
lilith_de.huxhorn.lilith.swing.table.renderer.NdcRenderer,SF110-cc5,6,10.5,71,0,6,2.5,1.40719696969697,9,50,0.714285714285714,0.717948717948718,0.33048433048433,0.172161172161172,0.686609686609687,0.692307692307692
summa_dk.statsbiblioteket.summa.ingest.split.XMLSplitterParserTarget,SF110-cc5,6,5.33333333333333,85,2,2,3.5,4.89014680859142,2,50,0.424107142857143,0.441964285714286,0,0.035714285714286,0.271428571428571,0.575
weka_weka.gui.visualize.ThresholdVisualizePanel,SF110-cc3,14,3.25,162,1,3,1.57142857142857,4.97712289714417,5.87280136888413,14.2857142857143,0.297872340425532,0.313829787234043,0.102127659574468,0,0.361702127659574,0.287234042553191
summa_dk.statsbiblioteket.summa.support.harmonise.TagAdjuster,SF110-cc3,10,3.125,104,0,4,2.14285714285714,1.68741883116883,3.79580864445326,14.2857142857143,0.017857142857143,0.017857142857143,0,0,0.017857142857143,0.017857142857143
celwars2009_Server,SF110-cc4,5,4.73913043478261,593,0,13,2.3,1.05164687491439,12.0676219695514,10,0.008064516129032,0.008064516129032,0,0,0.008064516129032,0.008064516129032
javabullboard_framework.MainClass,SF110-cc5,0,5.39285714285714,648,13,12,2.62962962962963,3.89176993966108,10.077205395699,22.2222222222222,0.292642140468227,0.302861389817912,0.031772575250836,0.010033444816054,0.234782608695652,0.294314381270903
Collections_org.apache.commons.collections4.multimap.AbstractListValuedMap,Collections,4,1,149,0,0,1,0.5,0,0,0.186666666666667,0.177777777777778,0.035555555555556,0.022222222222222,0.182222222222222,0.155555555555556
newzgrabber_Newzgrabber.GroupsPanel,SF110-cc4,6,4,208,6,3,2.57142857142857,7.56977627750004,3.60272006083385,14.2857142857143,0.487244897959184,0.498866213151927,0.063265306122449,0.114285714285714,0.469387755102041,0.469387755102041
Collections_org.apache.commons.collections4.map.SingletonMap,Collections,8,1.54285714285714,234,1,1,1.48484848484848,0.606083731083731,0.782029569731148,0,0.965116279069768,0.965116279069767,0.232558139534884,0.286046511627907,0.962790697674418,0.802325581395349
vuze_org.gudy.azureus2.ui.swt.views.tableitems.mytorrents.PiecesItem,SF110-cc5,24,7,167,1,5,2.66666666666667,4.52194992197475,15.0194318578744,16.6666666666667,0.151067323481117,0.152298850574713,0.027298850574713,0.014778325123153,0.151724137931034,0.158045977011494
gfarcegestionfa_fr.unice.gfarce.dao.OracleIdentiteDao,SF110-cc5,5,5.625,164,4,2,3.25,3.3313470022025,3.4166459266004,14.2857142857143,0.328947368421053,0.330592105263158,0,0.093421052631579,0.335526315789474,0.336842105263158
dsachat_dsachat.server.Handler,SF110-cc3,8,3.93333333333333,279,11,4,2.93333333333333,3.14819323197168,5.65056536011122,13.3333333333333,0.5,0.5,0,0.099489795918367,0.471428571428571,0.473469387755102
weka_weka.core.Statistics,SF110-cc5,2,5.72727272727273,538,0,3,2.76190476190476,1.08581025695029,5.63560112144215,15,0.961084905660377,0.962264150943396,0.488544474393531,0.480083857442348,0.961215932914046,0.960849056603773
